,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,ALL,dataset_id
64,0.000264236,0.004765709,0,1,2,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.056896552,0.0266,0.022218926,0.003879148,0.404494382,0.280898876,0.224719101,0.25,1,0,0.6575,0,0.75,0.840444444,0.278010589,0.06741573,0.077289888,0,0,0,0.651685393,1,0,0.605842697,0.330956425,0.109532155,1,89,0.394157303,0.330956425,0.109532155,0,1,0,0,1
65,0.000792707,0.044349208,1,2,18,1,14.5,14.5,0.639078722,0.639078722,89,210.25,7.25,0.065172414,0.023722711,0.005825734,5.70E-06,0.494382022,0.359550562,0.280898876,0.180337079,1,0,0.785,0,0.819662921,0.837288136,0.203759328,0.011235955,0.041517864,0,0,1,0.595505618,0,0,0.626067416,0.323831063,0.104866557,1,89,0.373932584,0.323831063,0.104866557,0,0,0,0,1
66,0.001728395,0.17531945,1,3,63,1,32,32,0.412950124,0,90,1024,16,0.05,0.030186667,0.017990895,0.000286755,0.355555556,0.222222222,0.155555556,0.261333333,1,0,0.378461538,0,0.738666667,0.799480519,0.253605994,0.055555556,0.064316,1,1,0,0.488888889,0,0,0.745666667,0.180234724,0.032484556,3,90,0.254333333,0.180234724,0.032484556,0,1,1,1,1
67,0.00184965,0.129309585,1,3,48,1,24.5,24.5,0.532816209,0.532816209,89,600.25,12.25,0.025862069,0.017960285,0.02025727,2.79E-05,0.348314607,0.235955056,0.146067416,0.239213483,1,0,0.591,0.13,0.760786517,0.81,0.209971773,0.011235955,0.044088145,0,0,1,0.471910112,1,0,0.716179775,0.220767332,0.048738215,1,89,0.283820225,0.220767332,0.048738215,0,0,0,0,1
68,0.000264236,0.009577429,1,1,4,1,6.5,6.5,0.682441074,0.682441074,89,42.25,3.25,0.02862069,0.017385018,0.012051487,0.008584869,0.303370787,0.157303371,0.101123596,0.299550562,1,0,0.579473684,0.03,0.700449438,0.790588235,0.246412052,0.056179775,0.060718899,0,0,0,0.359550562,0,0,0.661685393,0.236691787,0.056023002,2,89,0.338314607,0.236691787,0.056023002,0,1,0,0,1
69,0.00184965,0.058833104,1,3,24,1,12.5,12.5,0.653159166,0.653159166,89,156.25,6.25,0.104137931,0.051522235,0.005030095,0.001690963,0.325842697,0.247191011,0.168539326,0.314382022,1,0,0.4571875,0,0.685617978,0.813859649,0.298189123,0.078651685,0.088916753,1,1,0,0.471910112,0,0,0.688876404,0.257771078,0.066445929,1,89,0.311123596,0.257771078,0.066445929,0,0,1,0,1
70,0.00184965,0.091521155,1,3,36,1,19.5,19.5,0.593800269,0.593800269,89,380.25,9.75,0.022068966,0.00899453,0.002552671,0.000120415,0.269662921,0.179775281,0.101123596,0.291011236,1,0,0.512,0,0.708988764,0.7859375,0.222574542,0.033707865,0.049539427,1,1,0,0.393258427,0,0,0.667752809,0.2356142,0.055514051,2,89,0.332247191,0.2356142,0.055514051,0,1,1,1,1
71,0.008191307,0.242995915,1,6,90,1,25.5,25.5,0.518535161,0.518535161,89,650.25,12.75,0.041724138,0.010865636,0.004588209,0.000866775,0.348314607,0.235955056,0.191011236,0.269325843,1,0,0.396842105,0,0.730674157,0.821285714,0.268599354,0.06741573,0.072145613,1,1,0,0.516853933,0,0,0.78258427,0.185681424,0.034477591,2,89,0.21741573,0.185681424,0.034477591,0,1,1,1,1
72,0.000792707,0.127098806,1,2,42,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.057586207,0.036099168,0.036204167,0.000184996,0.438202247,0.325842697,0.280898876,0.200224719,1,0,0.4825,0,0.799775281,0.849220779,0.224203847,0.02247191,0.050267365,1,1,0,0.629213483,0,0,0.816067416,0.189811367,0.036028355,0,89,0.183932584,0.189811367,0.036028355,0,1,1,1,1
73,0.004227771,0.048366755,0,4,20,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.12137931,0.040221879,0.008871451,0.012981546,0.370786517,0.303370787,0.235955056,0.29,1,1,0.800238095,0,0.71,0.629361702,0.300149775,0.101123596,0.090089888,0,1,0,0.516853933,0,0,0.591123596,0.316140483,0.099944805,4,89,0.408876404,0.316140483,0.099944805,0,1,0,0,1
74,0.00554895,0.256408391,1,5,90,1,29.5,29.5,0.45356255,0.45356255,89,870.25,14.75,0.109310345,0.03639239,0.015008,0.000545559,0.382022472,0.258426966,0.179775281,0.218651685,1,0,0.585333333,0.17,0.781348315,0.821081081,0.20709435,0,0.04288807,0,0,1,0.483146067,0,0,0.752359551,0.203226903,0.041301174,2,89,0.247640449,0.203226903,0.041301174,0,0,0,0,1
75,0.003170828,0.258860895,1,4,84,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.201724138,0.027721998,0.008988667,0.004107527,0.359550562,0.179775281,0.112359551,0.255617978,1,0,0.429166667,0,0.744382022,0.793506494,0.224809308,0.011235955,0.050539225,1,1,0,0.449438202,0,0,0.751685393,0.182438144,0.033283676,0,89,0.248314607,0.182438144,0.033283676,0,1,1,1,1
76,0.003435064,0.15968327,1,4,60,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.029655172,0.021749584,0.001159739,6.67E-05,0.393258427,0.280898876,0.213483146,0.238089888,1,0,0.569166667,0.06,0.761910112,0.833076923,0.237977793,0.033707865,0.05663343,1,1,0,0.528089888,0,0,0.700561798,0.26654409,0.071045752,3,89,0.299438202,0.26654409,0.071045752,0,1,1,1,1
77,0.000246914,0.025649866,1,1,11,1,16,16,0.628533173,0.628533173,90,256,8,0.115666667,0.020765889,0.001815548,0.006424761,0.211111111,0.144444444,0.111111111,0.368444444,1,1,0.704137931,0,0.631555556,0.59704918,0.274132616,0.077777778,0.075148691,0,1,0,0.377777778,0,0,0.517888889,0.272798234,0.074418877,6,90,0.482111111,0.272798234,0.074418877,0,1,1,0,1
78,0.003435064,0.220070408,1,4,76,1,28.5,28.5,0.471052563,0.471052563,89,812.25,14.25,0.03862069,0.016613317,0.004221673,0.000137525,0.325842697,0.224719101,0.157303371,0.270337079,1,0,0.441875,0.06,0.729662921,0.792739726,0.233408787,0.02247191,0.054479662,1,1,0,0.449438202,0,0,0.714269663,0.209063657,0.043707613,3,89,0.285730337,0.209063657,0.043707613,0,1,1,1,1
79,0.002378121,0.028827035,1,3,12,1,8.5,8.5,0.674791952,0.674791952,89,72.25,4.25,0.046206897,0.020744828,0.001235963,0.000552668,0.280898876,0.112359551,0.08988764,0.314494382,1,0,0.522222222,0.02,0.685505618,0.796415094,0.23355586,0.033707865,0.05454834,0,0,0,0.393258427,0,0,0.659101124,0.241691792,0.058414922,2,89,0.340898876,0.241691792,0.058414922,0,1,0,0,1
80,0.003435064,0.068595648,1,4,100,1,36.5,36.5,0.302277787,0,89,1332.25,18.25,0.046551724,0.02848371,0.018560889,0.000843733,0.584269663,0.471910112,0.393258427,0.160449438,1,0,0.33125,0,0.839550562,0.889753086,0.235022878,0.04494382,0.055235753,1,1,0,0.797752809,0,0,0.855730337,0.174019808,0.030282894,0,89,0.144269663,0.174019808,0.030282894,0,1,1,1,1
81,0.004227771,0.309698096,1,4,92,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.091034483,0.048892509,0.004393134,0.000481818,0.528089888,0.393258427,0.280898876,0.157865169,1,0,0.468333333,0.02,0.842134831,0.90038961,0.203847662,0.011235955,0.041553869,1,1,0,0.674157303,0,0,0.803595506,0.19200449,0.036865724,1,89,0.196404494,0.19200449,0.036865724,0,1,1,1,1
82,0.003435064,0.309698096,1,4,92,1,33.5,33.5,0.374028095,0,89,1122.25,16.75,0.05137931,0.022161712,0.009828389,0.001435556,0.370786517,0.247191011,0.168539326,0.208089888,1,0,0.541818182,0.02,0.791910112,0.827179487,0.194172843,0.02247191,0.037703093,1,1,0,0.471910112,1,0,0.733932584,0.211163806,0.044590153,0,89,0.266067416,0.211163806,0.044590153,0,1,1,1,1
83,0.000264236,0.004765709,0,1,2,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.135172414,0.072286564,0.001585028,0.016677386,0.280898876,0.146067416,0.101123596,0.295505618,1,1,0.814318182,0,0.704494382,0.597111111,0.247290991,0.04494382,0.061152834,0,1,0,0.483146067,1,0,0.628876404,0.276439799,0.076418962,2,89,0.371123596,0.276439799,0.076418962,0,1,0,0,1
84,0.003170828,0.111060875,1,4,44,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.11862069,0.01583258,0.003043028,0.002293265,0.269662921,0.213483146,0.112359551,0.276067416,1,0,0.534642857,0.07,0.723932584,0.810819672,0.224056664,0.02247191,0.050201389,1,1,0,0.404494382,0,0,0.689325843,0.232068363,0.053855725,2,89,0.310674157,0.232068363,0.053855725,0,0,1,0,1
85,0.00184965,0.028827035,0,3,12,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.127931034,0.029142449,0.003163197,0.015688669,0.258426966,0.191011236,0.112359551,0.315842697,1,0,0.580952381,0,0.684157303,0.776382979,0.258308278,0.056179775,0.066723166,1,1,0,0.438202247,1,0,0.617191011,0.28273539,0.079939301,1,89,0.382808989,0.28273539,0.079939301,0,0,1,0,1
86,0.001056943,0.150235058,1,2,46,1,35.5,35.5,0.327544775,0,89,1260.25,17.75,0.116206897,0.033463496,0.039603858,0.000502205,0.415730337,0.314606742,0.213483146,0.2,1,0,0.444444444,0.13,0.8,0.84,0.200997512,0.011235955,0.0404,1,1,0,0.494382022,1,0,0.733370787,0.212036375,0.044959424,3,89,0.266629213,0.212036375,0.044959424,0,1,1,1,1
87,0.000792707,0.044349208,1,2,18,1,13.5,13.5,0.646397067,0.646397067,89,182.25,6.75,0.105862069,0.042468966,0.011653455,0.000120393,0.191011236,0.08988764,0.04494382,0.308764045,1,0,0.545483871,0.01,0.691235955,0.769137931,0.239263008,0.056179775,0.057246787,1,1,0,0.359550562,0,0,0.653595506,0.243233125,0.059162353,3,89,0.346404494,0.243233125,0.059162353,0,0,1,0,1
88,0.000740741,0.107727956,1,2,40,1,30,30,0.450561209,0.450561209,90,900,15,0.069,0.008965778,0.004349451,0.000613173,0.255555556,0.155555556,0.1,0.286444444,1,0,0.509333333,0.02,0.713555556,0.7544,0.208845031,0.022222222,0.043616247,1,1,0,0.388888889,0,0,0.676888889,0.218197894,0.047610321,3,90,0.323111111,0.218197894,0.047610321,0,1,1,1,1
89,0.009776721,0.262535635,1,7,98,1,21.5,21.5,0.571405134,0.571405134,89,462.25,10.75,0.158965517,0.038804043,0.005543519,0.00262225,0.258426966,0.157303371,0.078651685,0.326292135,1,0,0.457826087,0,0.673707865,0.748939394,0.254140464,0.056179775,0.064587375,0,0,1,0.471910112,0,0,0.698764045,0.227274127,0.051653529,3,89,0.301235955,0.227274127,0.051653529,0,0,0,0,1
90,0.007134364,0.168393694,1,6,66,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.094482759,0.016003805,0.009725283,0.000211795,0.280898876,0.123595506,0.06741573,0.266966292,1,0,0.587407407,0.03,0.733033708,0.796451613,0.220578425,0.033707865,0.048654842,1,1,0,0.426966292,0,0,0.675955056,0.250728015,0.062864537,2,89,0.324044944,0.250728015,0.062864537,0,1,1,1,1
91,0.003435064,0.048366755,0,4,20,1,8.5,8.5,0.674791952,0.674791952,89,72.25,4.25,0.200344828,0.01913698,0.005137851,0.033668899,0.337078652,0.247191011,0.191011236,0.298426966,1,1,0.809166667,0,0.701573034,0.628490566,0.295307491,0.06741573,0.087206514,0,1,0,0.539325843,0,0,0.572921348,0.310914571,0.09666787,4,89,0.427078652,0.310914571,0.09666787,0,1,1,0,1
92,0.000264236,0.042848923,1,1,16,1,23.5,23.5,0.546372379,0.546372379,89,552.25,11.75,0.056896552,0.04111843,0.020688486,5.38E-05,0.325842697,0.168539326,0.08988764,0.23494382,1,0,0.608571429,0.01,0.76505618,0.813382353,0.198704363,0.02247191,0.039483424,1,1,0,0.438202247,0,0,0.706067416,0.212489883,0.045151951,2,89,0.293932584,0.212489883,0.045151951,0,1,1,1,1
93,0.000264236,0.036337982,1,1,14,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.062068966,0.036527943,0.002731777,0.000243222,0.314606742,0.224719101,0.146067416,0.254269663,1,0,0.52375,0.02,0.745730337,0.827692308,0.230787064,0.033707865,0.053262669,1,1,0,0.505617978,0,0,0.751910112,0.191369261,0.036622194,1,89,0.248089888,0.191369261,0.036622194,0,0,1,0,1
94,0.000264236,0.004765709,0,1,2,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.084827586,0.008087277,0.017544782,0.02106938,0.247191011,0.168539326,0.101123596,0.338089888,1,0,0.531590909,0.02,0.661910112,0.789333333,0.279413014,0.056179775,0.078071632,0,0,0,0.438202247,0,0,0.670449438,0.24855045,0.061777326,3,89,0.329550562,0.24855045,0.061777326,0,1,0,0,1
95,0.00554895,0.073176243,0,5,30,1,5.5,5.5,0.68548969,0.68548969,89,30.25,2.75,0.102413793,0.036367182,0.015652599,0.019403807,0.213483146,0.101123596,0.04494382,0.321011236,1,0,0.531025641,0.09,0.678988764,0.7944,0.228655302,0.011235955,0.052283247,0,0,0,0.426966292,0,0,0.660449438,0.250370109,0.062685191,6,89,0.339550562,0.250370109,0.062685191,0,1,0,0,1
96,0.00554895,0.098784218,1,5,40,1,10.5,10.5,0.665045549,0.665045549,89,110.25,5.25,0.072413793,0.013462545,0.001321962,0.004294219,0.303370787,0.191011236,0.101123596,0.265730337,1,0,0.650882353,0.01,0.734269663,0.785818182,0.224383739,0.011235955,0.050348062,0,0,0,0.426966292,0,0,0.633707865,0.261861882,0.068571645,5,89,0.366292135,0.261861882,0.068571645,0,1,0,0,1
97,0.008191307,0.402669699,1,6,126,1,34.5,34.5,0.351420288,0,89,1190.25,17.25,0.03,0.005827586,0.005442747,0.000228856,0.550561798,0.393258427,0.325842697,0.173483146,1,0,0.448,0.05,0.826516854,0.87443038,0.219729666,0.02247191,0.048281126,1,1,0,0.662921348,0,0,0.818539326,0.187122207,0.03501472,1,89,0.181460674,0.187122207,0.03501472,0,1,1,1,1
98,0.001056943,0.055183172,1,2,22,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.083103448,0.036073008,0.014594792,0.000148348,0.449438202,0.325842697,0.235955056,0.187977528,1,0,0.779285714,0.09,0.812022472,0.82704918,0.197797875,0.02247191,0.039123999,0,0,0,0.539325843,0,0,0.69011236,0.286730874,0.082214594,1,89,0.30988764,0.286730874,0.082214594,0,1,0,0,1
99,0.003950617,0.136111745,1,4,56,1,19,19,0.601153811,0.601153811,90,361,9.5,0.048333333,0.034399444,0.002628263,0.002953801,0.322222222,0.244444444,0.188888889,0.254222222,1,1,0.810769231,0,0.745777778,0.719375,0.25569938,0.044444444,0.065382173,0,1,0,0.444444444,1,0,0.520555556,0.306899771,0.094187469,1,90,0.479444444,0.306899771,0.094187469,0,1,1,0,1
100,0.000264236,0.014483896,0,1,6,1,1.5,1.5,0.692578963,0.692578963,89,2.25,0.75,0.137931034,0.035270868,0.023805352,0.000905524,0.438202247,0.292134831,0.224719101,0.25494382,1,1,0.826976744,0.04,0.74505618,0.668478261,0.270738165,0.04494382,0.073299154,0,1,0,0.539325843,0,0,0.614157303,0.307654443,0.094651256,4,89,0.385842697,0.307654443,0.094651256,0,1,0,0,1
101,0.001056943,0.014343138,0,2,6,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.034482759,0.02798478,0.003089428,0.003837855,0.483146067,0.393258427,0.292134831,0.221123596,1,1,0.834047619,0,0.778876404,0.729574468,0.267600399,0.04494382,0.071609973,0,1,0,0.629213483,0,0,0.56011236,0.361639508,0.130783133,1,89,0.43988764,0.361639508,0.130783133,0,1,0,0,1
102,0.010305192,0.13988791,1,7,56,1,13.5,13.5,0.646397067,0.646397067,89,182.25,6.75,0.049310345,0.006063258,0.000263223,0.000518188,0.224719101,0.146067416,0.06741573,0.325955056,1,0,0.484193548,0.01,0.674044944,0.775517241,0.247929489,0.056179775,0.061469032,0,0,0,0.404494382,0,0,0.660337079,0.239683543,0.057448201,5,89,0.339662921,0.239683543,0.057448201,0,1,0,0,1
103,0.000264236,0.004765709,1,1,2,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.035862069,0.021510345,0.01794321,0.007099582,0.303370787,0.157303371,0.123595506,0.274382022,1,0,0.629047619,0.03,0.725617978,0.811914894,0.224839294,0.02247191,0.050552708,0,0,0,0.426966292,1,0,0.63505618,0.267233532,0.071413761,4,89,0.36494382,0.267233532,0.071413761,0,1,0,0,1
104,0.002378121,0.058833104,1,3,24,1,9.5,9.5,0.670183329,0.670183329,89,90.25,4.75,0.056896552,0.016536029,0.00045108,0.000676745,0.348314607,0.146067416,0.101123596,0.272921348,1,0,0.588,0.04,0.727078652,0.817222222,0.229851942,0.04494382,0.052831915,0,0,0,0.460674157,0,0,0.685168539,0.2355873,0.055501376,0,89,0.314831461,0.2355873,0.055501376,0,1,0,0,1
105,0.003435064,0.068595648,1,4,100,1,37.5,37.5,0.275463905,0,89,1406.25,18.75,0.034137931,0.047852319,0.001498765,0.000237389,0.516853933,0.382022472,0.314606742,0.169550562,1,0,0.381428571,0,0.830449438,0.868780488,0.217255145,0.033707865,0.047199798,1,1,0,0.719101124,0,0,0.833370787,0.181578248,0.03297066,0,89,0.166629213,0.181578248,0.03297066,0,1,1,1,1
106,0.0073986,0.286782075,1,6,102,1,25.5,25.5,0.518535161,0.518535161,89,650.25,12.75,0.073103448,0.047572176,0.004867143,0.00015083,0.280898876,0.157303371,0.112359551,0.252696629,1,0,0.518421053,0.02,0.747303371,0.809428571,0.211770302,0.02247191,0.044846661,1,1,0,0.471910112,0,0,0.711348315,0.223250708,0.049840879,2,89,0.288651685,0.223250708,0.049840879,0,1,1,1,1
107,0.005020478,0.359820776,1,5,110,1,33.5,33.5,0.374028095,0,89,1122.25,16.75,0.046206897,0.011142687,0.005946296,7.24E-06,0.348314607,0.191011236,0.157303371,0.24247191,1,0,0.58,0.17,0.75752809,0.782564103,0.20087047,0,0.040348946,1,1,0,0.471910112,0,0,0.721573034,0.208412398,0.043435728,2,89,0.278426966,0.208412398,0.043435728,0,1,1,1,1
108,0.000264236,0.024809487,1,1,10,1,15.5,15.5,0.631195327,0.631195327,89,240.25,7.75,0.187586207,0.047305589,0.019383483,0.002199682,0.247191011,0.157303371,0.123595506,0.293258427,1,0,0.539310345,0.06,0.706741573,0.787666667,0.236950548,0.04494382,0.056145562,0,0,0,0.415730337,0,0,0.71247191,0.209827542,0.044027598,4,89,0.28752809,0.209827542,0.044027598,0,1,0,0,1
109,0.02087462,0.42725459,1,10,150,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.117241379,0.038643044,0.00099877,0.003746635,0.393258427,0.280898876,0.235955056,0.286853933,1,1,0.834166667,0,0.713146067,0.668461538,0.310500124,0.112359551,0.096410327,0,1,0,0.617977528,0,0,0.503595506,0.346767568,0.120247746,2,89,0.496404494,0.346767568,0.120247746,0,1,1,0,1
110,0.000987654,0.046293459,1,2,20,1,16,16,0.628533173,0.628533173,90,256,8,0.053666667,0.011882556,0.001434101,0.001053068,0.3,0.155555556,0.1,0.276222222,1,0,0.596551724,0,0.723777778,0.784262295,0.246619715,0.055555556,0.060821284,1,1,0,0.422222222,0,0,0.638222222,0.260169081,0.067687951,4,90,0.361777778,0.260169081,0.067687951,0,1,1,1,1
111,0.00184965,0.091521155,1,3,36,1,19.5,19.5,0.593800269,0.593800269,89,380.25,9.75,0.13137931,0.036737693,0.002556025,0.004539434,0.426966292,0.325842697,0.280898876,0.299662921,1,1,0.83,0,0.700337079,0.6496875,0.331775779,0.123595506,0.110075167,0,1,0,0.674157303,0,0,0.511797753,0.375396605,0.140922611,4,89,0.488202247,0.375396605,0.140922611,0,1,1,0,1
112,0.003170828,0.258860895,1,4,84,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.066896552,0.033678002,0.055735185,0.000994633,0.292134831,0.213483146,0.134831461,0.260449438,1,0,0.485,0.09,0.739550562,0.779220779,0.222103884,0.04494382,0.049330135,1,1,0,0.449438202,0,0,0.732022472,0.212164764,0.045013887,3,89,0.267977528,0.212164764,0.045013887,0,1,1,1,1
113,0.000264236,0.01953972,1,1,8,1,12.5,12.5,0.653159166,0.653159166,89,156.25,6.25,0.066896552,0.008369322,0.002448111,6.63E-05,0.325842697,0.202247191,0.112359551,0.278988764,1,0,0.584375,0.06,0.721011236,0.797719298,0.247159344,0.02247191,0.061087741,0,0,0,0.460674157,0,0,0.665617978,0.256269499,0.065674056,2,89,0.334382022,0.256269499,0.065674056,0,1,0,0,1
114,0.003170828,0.220070408,1,4,76,1,28.5,28.5,0.471052563,0.471052563,89,812.25,14.25,0.092758621,0.017098216,0.002531654,0.000978687,0.471910112,0.269662921,0.202247191,0.188876404,1,0,0.551875,0,0.811123596,0.867945205,0.218603526,0.033707865,0.047787502,1,1,0,0.696629213,0,0,0.786292135,0.227583209,0.051794117,0,89,0.213707865,0.227583209,0.051794117,0,1,1,1,1
115,0.009776721,0.218516374,1,7,84,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.028965517,0.028293698,0.000718487,0.0004423,0.269662921,0.157303371,0.112359551,0.282134831,1,0,0.555555556,0.16,0.717865169,0.788548387,0.209023798,0,0.043690948,0,0,1,0.426966292,0,0,0.692696629,0.21091435,0.044484863,4,89,0.307303371,0.21091435,0.044484863,0,0,0,0,1
116,0.008191307,0.286782075,1,6,102,1,28.5,28.5,0.471052563,0.471052563,89,812.25,14.25,0.1,0.026543163,0.004390895,0.001232285,0.314606742,0.179775281,0.112359551,0.274044944,1,0,0.4825,0.05,0.725955056,0.779315068,0.226575478,0.033707865,0.051336447,1,1,0,0.438202247,0,0,0.741797753,0.192654793,0.037115869,0,89,0.258202247,0.192654793,0.037115869,0,1,1,1,1
117,0.00184965,0.10956059,1,3,42,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.012758621,0.014429489,0.000218757,2.14E-05,0.325842697,0.202247191,0.157303371,0.252921348,1,0,0.67375,0.04,0.747078652,0.774153846,0.207506341,0.011235955,0.043058881,0,0,1,0.393258427,0,0,0.675168539,0.227478175,0.05174632,4,89,0.324831461,0.227478175,0.05174632,0,0,0,0,1
118,0.009776721,0.262535635,1,7,98,1,21.5,21.5,0.571405134,0.571405134,89,462.25,10.75,0.120689655,0.047950059,0.036572024,3.76E-05,0.314606742,0.179775281,0.146067416,0.283370787,1,0,0.432173913,0.04,0.716629213,0.815757576,0.25327049,0.04494382,0.064145941,1,1,0,0.471910112,0,0,0.721348315,0.20864028,0.043530766,2,89,0.278651685,0.20864028,0.043530766,0,1,1,1,1
119,0.000792707,0.014343138,0,2,6,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.141034483,0.055433294,0.003534971,0.013427393,0.382022472,0.269662921,0.179775281,0.240674157,1,0,0.676590909,0,0.759325843,0.840222222,0.238359552,0.033707865,0.056815276,0,0,0,0.460674157,0,0,0.623258427,0.281703387,0.079356798,3,89,0.376741573,0.281703387,0.079356798,0,1,0,0,1
120,0.001056943,0.055183172,1,2,22,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.033448276,0.030751962,0.015269252,0.001020245,0.370786517,0.235955056,0.191011236,0.251235955,1,0,0.6825,0.2,0.748764045,0.779180328,0.215978673,0,0.046646787,0,0,0,0.483146067,0,0,0.685505618,0.257302389,0.06620452,3,89,0.314494382,0.257302389,0.06620452,0,1,0,0,1
121,0.004691358,0.104316594,1,5,45,1,14,14,0.643939531,0.643939531,90,196,7,0.043,0.004251,0.004120406,0.000936263,0.455555556,0.255555556,0.222222222,0.242111111,1,1,0.791290323,0,0.757888889,0.740338983,0.266335187,0.055555556,0.070934432,0,1,0,0.555555556,0,0,0.513555556,0.312762996,0.097820691,3,90,0.486444444,0.312762996,0.097820691,0,1,1,0,1
