,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
20,0.002081165,0.064991444,1,3,30,1,17.5,17.5,0.62365485,0.62365485,95,306.25,8.75,0.06483871,0.026003122,0.000398569,0.001340131,0.189473684,0.115789474,0.105263158,0.319263158,1,0,0.668333333,0.26,0.680736842,0.686461538,0.184369435,0,0.033992089,1,1,0,0.168421053,0,0,0.550315789,0.21090508,0.044480953,0.031578947,1,0.449684211,0.21090508,0.044480953,0,1,1,1
21,0.000231241,0.004169577,0,1,2,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.087096774,0.029425806,0.006508723,0.000361549,0.294736842,0.221052632,0.136842105,0.245052632,1,0,0.753191489,0.07,0.754947368,0.756666667,0.20564084,0.031578947,0.042288155,1,1,0,0.326315789,0,0,0.535263158,0.268311846,0.071991247,0.010526316,1,0.464736842,0.268311846,0.071991247,0,1,1,1
22,0.004856053,0.063827405,0,5,30,1,9.5,9.5,0.673011667,0.673011667,95,90.25,4.75,0.062258065,0.023821436,0.001413156,0.004966787,0.221052632,0.178947368,0.136842105,0.302842105,1,0,0.623947368,0.03,0.697157895,0.745964912,0.210131103,0.021052632,0.04415508,1,1,0,0.168421053,0,0,0.529894737,0.212605366,0.045201042,0.042105263,1,0.470105263,0.212605366,0.045201042,0,1,1,1
23,0.001618684,0.051283511,1,3,24,1,12.5,12.5,0.658109988,0.658109988,95,156.25,6.25,0.089354839,0.028875754,0.000490395,0.002384227,0.252631579,0.189473684,0.136842105,0.297894737,1,0,0.684285714,0,0.702105263,0.7125,0.229506999,0.031578947,0.052673463,1,1,0,0.305263158,0,0,0.506631579,0.262055079,0.068672864,0.052631579,1,0.493368421,0.262055079,0.068672864,0,1,1,1
24,0.002222222,0.093241387,1,3,39,1,18,18,0.610864302,0.610864302,90,324,9,0.061666667,0.016851667,0.004426454,0.000208272,0.155555556,0.122222222,0.077777778,0.326222222,1,0,0.550740741,0.09,0.673777778,0.726507937,0.207110157,0.022222222,0.042894617,1,1,0,0.333333333,0.011111111,0,0.653222222,0.215941493,0.046630728,0.033333333,1,0.346777778,0.215941493,0.046630728,0,1,1,1
25,0.003006128,0.242037052,1,4,108,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.02,0.021705931,0.01262335,2.98E-06,0.421052632,0.305263158,0.252631579,0.195157895,1,0,0.576,0.24,0.804842105,0.817555556,0.187604641,0,0.035195501,1,1,0,0.568421053,0,0,0.778210526,0.180700269,0.032652587,0.031578947,1,0.221789474,0.180700269,0.032652587,0,1,1,1
26,0.000231241,0.096711226,1,1,28,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.032580645,0.018658481,0.018237305,8.45E-05,0.547368421,0.421052632,0.357894737,0.165684211,1,0,0.618,0.24,0.834315789,0.846333333,0.187698822,0,0.035230848,1,1,0,0.684210526,0.010526316,0,0.801789474,0.207942193,0.043239956,0.031578947,1,0.198210526,0.207942193,0.043239956,0,1,1,1
27,0.005781015,0.063827405,0,5,30,1,5.5,5.5,0.686428519,0.686428519,95,30.25,2.75,0.042580645,0.007888033,0.000496579,0.002962076,0.126315789,0.094736842,0.052631579,0.368,1,0,0.605,0.2,0.632,0.653396226,0.171762382,0,0.029502316,1,1,0,0.105263158,0,0,0.525473684,0.175491901,0.030797407,0.052631579,1,0.474526316,0.175491901,0.030797407,0,1,1,1
28,0.014568158,0.486293527,1,9,180,1,29.5,29.5,0.485458901,0.485458901,95,870.25,14.75,0.06516129,0.016689698,0.002977347,0.00170192,0.178947368,0.157894737,0.105263158,0.282842105,1,0,0.617777778,0.25,0.717157895,0.74038961,0.176436439,0,0.031129817,1,1,0,0.178947368,0,0,0.643157895,0.1679114,0.028194238,0.021052632,1,0.356842105,0.1679114,0.028194238,0,1,1,1
29,0.00369985,0.299297481,1,4,100,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.028709677,0.012216233,0.005044599,0.00027662,0.368421053,0.252631579,0.189473684,0.223157895,1,0,0.550909091,0.19,0.776842105,0.806428571,0.194212381,0,0.037718449,1,1,0,0.368421053,0,0,0.722526316,0.186417576,0.034751512,0.031578947,1,0.277473684,0.186417576,0.034751512,0,1,1,1
30,0.000924962,0.145325826,1,2,50,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.101935484,0.003741311,0.003616667,0.003192247,0.273684211,0.168421053,0.147368421,0.275052632,1,0,0.550909091,0.19,0.724947368,0.747738095,0.192134129,0,0.036915524,1,1,0,0.242105263,0,0,0.683368421,0.166357956,0.02767497,0.042105263,1,0.316631579,0.166357956,0.02767497,0,1,1,1
