,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,HAC,MR,NA,NONE,SP,WC,dataset_id
61,0.00184965,0.208738216,1,3,66,1,33.5,33.5,0.374028095,0,89,1122.25,16.75,0.056896552,0.0186,0.012112722,0.00096,0.370786517,0.247191011,0.168539326,0.208089888,1,0,0.541818182,0.02,0.791910112,0.827179487,0.194172843,0.02247191,0.037703093,0.471910112,0.011235955,0,0.733932584,0.211163806,0.044590153,0,1,0.266067416,0.211163806,0.044590153,0,1,1,0,0,1,1,1
62,0.00184965,0.028827035,0,3,12,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.106896552,0.055221879,0.021356226,0.017132579,0.280898876,0.146067416,0.101123596,0.295505618,1,1,0.814318182,0,0.704494382,0.597111111,0.247290991,0.04494382,0.061152834,0.483146067,0.011235955,0,0.628876404,0.276439799,0.076418962,0.02247191,1,0.371123596,0.276439799,0.076418962,0,0,1,0,0,1,0,1
63,0.005020478,0.153909798,1,5,60,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.084482759,0.035663734,0.000296162,0.000743929,0.269662921,0.213483146,0.112359551,0.276067416,1,0,0.534642857,0.07,0.723932584,0.810819672,0.224056664,0.02247191,0.050201389,0.404494382,0,0,0.689325843,0.232068363,0.053855725,0.02247191,1,0.310674157,0.232068363,0.053855725,0,1,1,0,0,0,1,1
64,0.000792707,0.034023617,0,2,14,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.148275862,0.00619453,0.002512711,0.022135789,0.258426966,0.191011236,0.112359551,0.315842697,1,0,0.580952381,0,0.684157303,0.776382979,0.258308278,0.056179775,0.066723166,0.438202247,0.011235955,0,0.617191011,0.28273539,0.079939301,0.011235955,1,0.382808989,0.28273539,0.079939301,0,1,1,0,0,0,1,1
65,0.002378121,0.208738216,1,3,66,1,35.5,35.5,0.327544775,0,89,1260.25,17.75,0.051724138,0.03289893,0.004537654,0.000505494,0.415730337,0.314606742,0.213483146,0.2,1,0,0.444444444,0.13,0.8,0.84,0.200997512,0.011235955,0.0404,0.494382022,0.011235955,0,0.733370787,0.212036375,0.044959424,0.033707865,1,0.266629213,0.212036375,0.044959424,0,1,1,0,0,1,1,1
66,0.003435064,0.089206789,1,4,36,1,13.5,13.5,0.646397067,0.646397067,89,182.25,6.75,0.082758621,0.033196671,0.009503359,9.54E-05,0.191011236,0.08988764,0.04494382,0.308764045,1,0,0.545483871,0.01,0.691235955,0.769137931,0.239263008,0.056179775,0.057246787,0.359550562,0,0,0.653595506,0.243233125,0.059162353,0.033707865,1,0.346404494,0.243233125,0.059162353,0,1,1,0,0,0,1,1
67,0.014074074,0.391584142,1,8,144,1,30,30,0.450561209,0.450561209,90,900,15,0.088,0.021901333,0.009956722,0.000467069,0.255555556,0.155555556,0.1,0.286444444,1,0,0.509333333,0.02,0.713555556,0.7544,0.208845031,0.022222222,0.043616247,0.388888889,0,0,0.676888889,0.218197894,0.047610321,0.033333333,1,0.323111111,0.218197894,0.047610321,0,1,1,0,0,1,1,1
68,0.00554895,0.184492757,1,5,70,1,21.5,21.5,0.571405134,0.571405134,89,462.25,10.75,0.124827586,0.013269679,0.015744307,0.002106889,0.258426966,0.157303371,0.078651685,0.326292135,1,0,0.457826087,0,0.673707865,0.748939394,0.254140464,0.056179775,0.064587375,0.471910112,0,0,0.698764045,0.227274127,0.051653529,0.033707865,1,0.301235955,0.227274127,0.051653529,0,0,0,1,1,0,0,1
69,0.003435064,0.111060875,1,4,44,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.07137931,0.014638526,0.001818136,0.001067732,0.280898876,0.123595506,0.06741573,0.266966292,1,0,0.587407407,0.03,0.733033708,0.796451613,0.220578425,0.033707865,0.048654842,0.426966292,0,0,0.675955056,0.250728015,0.062864537,0.02247191,1,0.324044944,0.250728015,0.062864537,0,1,1,0,0,1,1,1
70,0.005020478,0.073176243,0,5,30,1,8.5,8.5,0.674791952,0.674791952,89,72.25,4.25,0.044137931,0.014428775,0.000236911,0.001054943,0.337078652,0.247191011,0.191011236,0.298426966,1,1,0.809166667,0,0.701573034,0.628490566,0.295307491,0.06741573,0.087206514,0.539325843,0,0,0.572921348,0.310914571,0.09666787,0.04494382,1,0.427078652,0.310914571,0.09666787,0,0,1,0,0,1,1,1
71,0.016646849,0.412770693,1,9,144,1,23.5,23.5,0.546372379,0.546372379,89,552.25,11.75,0.024137931,0.031842568,0.000363057,0.001743764,0.325842697,0.168539326,0.08988764,0.23494382,1,0,0.608571429,0.01,0.76505618,0.813382353,0.198704363,0.02247191,0.039483424,0.438202247,0,0,0.706067416,0.212489883,0.045151951,0.02247191,1,0.293932584,0.212489883,0.045151951,0,1,1,0,0,1,1,1
72,0.003435064,0.134370078,1,4,52,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.045517241,0.025775981,0.002786784,0.001412787,0.314606742,0.224719101,0.146067416,0.254269663,1,0,0.52375,0.02,0.745730337,0.827692308,0.230787064,0.033707865,0.053262669,0.505617978,0,0,0.751910112,0.191369261,0.036622194,0.011235955,1,0.248089888,0.191369261,0.036622194,0,1,1,0,0,0,1,1
73,0,0,0,0,0,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.032068966,0.025627586,0.000645918,0.002038222,0.247191011,0.168539326,0.101123596,0.338089888,1,0,0.531590909,0.02,0.661910112,0.789333333,0.279413014,0.056179775,0.078071632,0.438202247,0,0,0.670449438,0.24855045,0.061777326,0.033707865,1,0.329550562,0.24855045,0.061777326,0,0,0,1,0,1,0,1
74,0.00184965,0.028827035,1,3,12,1,5.5,5.5,0.68548969,0.68548969,89,30.25,2.75,0.079310345,0.009399762,0.002147424,0.001888373,0.213483146,0.101123596,0.04494382,0.321011236,1,0,0.531025641,0.09,0.678988764,0.7944,0.228655302,0.011235955,0.052283247,0.426966292,0,0,0.660449438,0.250370109,0.062685191,0.06741573,1,0.339550562,0.250370109,0.062685191,0,0,0,1,0,1,0,1
75,0.002378121,0.043601046,1,3,18,1,10.5,10.5,0.665045549,0.665045549,89,110.25,5.25,0.053448276,0.015673722,0.002150162,0.000391043,0.303370787,0.191011236,0.101123596,0.265730337,1,0,0.650882353,0.01,0.734269663,0.785818182,0.224383739,0.011235955,0.050348062,0.426966292,0,0,0.633707865,0.261861882,0.068571645,0.056179775,1,0.366292135,0.261861882,0.068571645,0,0,0,1,0,1,0,1
76,0.00184965,0.208738216,1,3,66,1,34.5,34.5,0.351420288,0,89,1190.25,17.25,0.071724138,0.032565042,0.028946451,0.002188618,0.550561798,0.393258427,0.325842697,0.173483146,1,0,0.448,0.05,0.826516854,0.87443038,0.219729666,0.02247191,0.048281126,0.662921348,0,0,0.818539326,0.187122207,0.03501472,0.011235955,1,0.181460674,0.187122207,0.03501472,0,1,1,0,0,1,1,1
77,0.005020478,0.125544771,1,5,50,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.069310345,0.017654459,0.011810446,0.000113356,0.449438202,0.325842697,0.235955056,0.187977528,1,0,0.779285714,0.09,0.812022472,0.82704918,0.197797875,0.02247191,0.039123999,0.539325843,0,0,0.69011236,0.286730874,0.082214594,0.011235955,1,0.30988764,0.286730874,0.082214594,0,0,0,1,0,1,0,1
78,0.00691358,0.172609243,1,6,72,1,19,19,0.601153811,0.601153811,90,361,9.5,0.087,0.067040333,0.000288612,0.003909608,0.322222222,0.244444444,0.188888889,0.254222222,1,1,0.810769231,0,0.745777778,0.719375,0.25569938,0.044444444,0.065382173,0.444444444,0.011111111,0,0.520555556,0.306899771,0.094187469,0.011111111,1,0.479444444,0.306899771,0.094187469,0,0,1,0,0,1,1,1
79,0.001056943,0.014343138,0,2,6,1,1.5,1.5,0.692578963,0.692578963,89,2.25,0.75,0.072413793,0.04359453,0.008147479,0.011327113,0.438202247,0.292134831,0.224719101,0.25494382,1,1,0.826976744,0.04,0.74505618,0.668478261,0.270738165,0.04494382,0.073299154,0.539325843,0,0,0.614157303,0.307654443,0.094651256,0.04494382,1,0.385842697,0.307654443,0.094651256,0,0,1,0,0,1,0,1
80,0.000264236,0.004765709,0,1,2,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.034827586,0.060704162,0.007029974,0.001859972,0.483146067,0.393258427,0.292134831,0.221123596,1,1,0.834047619,0,0.778876404,0.729574468,0.267600399,0.04494382,0.071609973,0.629213483,0,0,0.56011236,0.361639508,0.130783133,0.011235955,1,0.43988764,0.361639508,0.130783133,0,0,1,0,0,1,0,1
81,0.008191307,0.103549927,1,6,42,1,13.5,13.5,0.646397067,0.646397067,89,182.25,6.75,0.154827586,0.018942687,0.008888076,0.001283279,0.224719101,0.146067416,0.06741573,0.325955056,1,0,0.484193548,0.01,0.674044944,0.775517241,0.247929489,0.056179775,0.061469032,0.404494382,0,0,0.660337079,0.239683543,0.057448201,0.056179775,1,0.339662921,0.239683543,0.057448201,0,0,0,1,0,1,0,1
82,0.000264236,0.004765709,0,1,2,1,2.5,2.5,0.691568266,0.691568266,89,6.25,1.25,0.050689655,0.020890369,0.004315012,0.003196594,0.303370787,0.157303371,0.123595506,0.274382022,1,0,0.629047619,0.03,0.725617978,0.811914894,0.224839294,0.02247191,0.050552708,0.426966292,0.011235955,0,0.63505618,0.267233532,0.071413761,0.04494382,1,0.36494382,0.267233532,0.071413761,0,0,0,1,0,1,0,1
83,0.00184965,0.043601046,1,3,18,1,9.5,9.5,0.670183329,0.670183329,89,90.25,4.75,0.128275862,0.024914863,0.010612869,0.000381295,0.348314607,0.146067416,0.101123596,0.272921348,1,0,0.588,0.04,0.727078652,0.817222222,0.229851942,0.04494382,0.052831915,0.460674157,0,0,0.685168539,0.2355873,0.055501376,0,1,0.314831461,0.2355873,0.055501376,0,0,0,1,0,1,0,1
84,0.000792707,0.182599291,1,2,50,1,37.5,37.5,0.275463905,0,89,1406.25,18.75,0.081034483,0.065469917,0.072754167,0.000889443,0.516853933,0.382022472,0.314606742,0.169550562,1,0,0.381428571,0,0.830449438,0.868780488,0.217255145,0.033707865,0.047199798,0.719101124,0,0,0.833370787,0.181578248,0.03297066,0,1,0.166629213,0.181578248,0.03297066,0,1,1,0,0,1,1,1
85,0.003435064,0.187812743,1,4,68,1,25.5,25.5,0.518535161,0.518535161,89,650.25,12.75,0.064827586,0.03993912,0.015545024,3.90E-05,0.280898876,0.157303371,0.112359551,0.252696629,1,0,0.518421053,0.02,0.747303371,0.809428571,0.211770302,0.02247191,0.044846661,0.471910112,0,0,0.711348315,0.223250708,0.049840879,0.02247191,1,0.288651685,0.223250708,0.049840879,0,1,1,0,0,1,1,1
86,0.001056943,0.127098806,1,2,42,1,33.5,33.5,0.374028095,0,89,1122.25,16.75,0.012758621,0.016451367,0.004237136,0.000229,0.348314607,0.191011236,0.157303371,0.24247191,1,0,0.58,0.17,0.75752809,0.782564103,0.20087047,0,0.040348946,0.471910112,0,0,0.721573034,0.208412398,0.043435728,0.02247191,1,0.278426966,0.208412398,0.043435728,0,1,1,0,0,1,1,1
87,0.005020478,0.125544771,1,5,50,1,15.5,15.5,0.631195327,0.631195327,89,240.25,7.75,0.045517241,0.030396671,0.000825034,0.00067623,0.247191011,0.157303371,0.123595506,0.293258427,1,0,0.539310345,0.06,0.706741573,0.787666667,0.236950548,0.04494382,0.056145562,0.415730337,0,0,0.71247191,0.209827542,0.044027598,0.04494382,1,0.28752809,0.209827542,0.044027598,0,0,0,1,0,1,0,1
88,0.000792707,0.066711667,1,2,26,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.136896552,0.059342925,0.002233107,0.007438274,0.393258427,0.280898876,0.235955056,0.286853933,1,1,0.834166667,0,0.713146067,0.668461538,0.310500124,0.112359551,0.096410327,0.617977528,0,0,0.503595506,0.346767568,0.120247746,0.02247191,1,0.496404494,0.346767568,0.120247746,0,0,1,0,0,1,1,1
89,0.004691358,0.129738886,1,5,55,1,16,16,0.628533173,0.628533173,90,256,8,0.093666667,0.017970333,0.005558945,0.000588481,0.3,0.155555556,0.1,0.276222222,1,0,0.596551724,0,0.723777778,0.784262295,0.246619715,0.055555556,0.060821284,0.422222222,0,0,0.638222222,0.260169081,0.067687951,0.044444444,1,0.361777778,0.260169081,0.067687951,0,1,1,0,0,1,1,1
90,0.00184965,0.091521155,1,3,36,1,19.5,19.5,0.593800269,0.593800269,89,380.25,9.75,0.073793103,0.01994459,0.002974263,0.000922063,0.426966292,0.325842697,0.280898876,0.299662921,1,1,0.83,0,0.700337079,0.6496875,0.331775779,0.123595506,0.110075167,0.674157303,0,0,0.511797753,0.375396605,0.140922611,0.04494382,1,0.488202247,0.375396605,0.140922611,0,0,1,0,0,1,1,1
91,1.23E-32,0,1,0,0,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.09,0.017865161,0.035970988,0.001169365,0.292134831,0.213483146,0.134831461,0.260449438,1,0,0.485,0.09,0.739550562,0.779220779,0.222103884,0.04494382,0.049330135,0.449438202,0,0,0.732022472,0.212164764,0.045013887,0.033707865,1,0.267977528,0.212164764,0.045013887,0,1,1,0,0,1,1,1
92,0.000264236,0.01953972,1,1,8,1,12.5,12.5,0.653159166,0.653159166,89,156.25,6.25,0.033103448,0.015344352,0.011159639,0.002125536,0.325842697,0.202247191,0.112359551,0.278988764,1,0,0.584375,0.06,0.721011236,0.797719298,0.247159344,0.02247191,0.061087741,0.460674157,0,0,0.665617978,0.256269499,0.065674056,0.02247191,1,0.334382022,0.256269499,0.065674056,0,0,0,1,0,1,0,1
93,0.00184965,0.15147476,1,3,54,1,28.5,28.5,0.471052563,0.471052563,89,812.25,14.25,0.050689655,0.013111534,0.006194889,0.000329825,0.471910112,0.269662921,0.202247191,0.188876404,1,0,0.551875,0,0.811123596,0.867945205,0.218603526,0.033707865,0.047787502,0.696629213,0,0,0.786292135,0.227583209,0.051794117,0,1,0.213707865,0.227583209,0.051794117,0,1,1,0,0,1,1,1
94,0.0073986,0.168393694,1,6,66,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.08137931,0.014285612,0.007729737,0.000355804,0.269662921,0.157303371,0.112359551,0.282134831,1,0,0.555555556,0.16,0.717865169,0.788548387,0.209023798,0,0.043690948,0.426966292,0,0,0.692696629,0.21091435,0.044484863,0.04494382,1,0.307303371,0.21091435,0.044484863,0,0,0,1,1,0,0,1
95,0.005020478,0.256408391,1,5,90,1,28.5,28.5,0.471052563,0.471052563,89,812.25,14.25,0.185172414,0.026995719,0.029720988,0.002437845,0.314606742,0.179775281,0.112359551,0.274044944,1,0,0.4825,0.05,0.725955056,0.779315068,0.226575478,0.033707865,0.051336447,0.438202247,0,0,0.741797753,0.192654793,0.037115869,0,1,0.258202247,0.192654793,0.037115869,0,1,1,0,0,1,1,1
96,0.00554895,0.153909798,1,5,60,1,20.5,20.5,0.582923286,0.582923286,89,420.25,10.25,0.061724138,0.013046849,0.002119976,0.000650058,0.325842697,0.202247191,0.157303371,0.252921348,1,0,0.67375,0.04,0.747078652,0.774153846,0.207506341,0.011235955,0.043058881,0.393258427,0,0,0.675168539,0.227478175,0.05174632,0.04494382,1,0.324831461,0.227478175,0.05174632,0,0,0,1,1,0,0,1
97,0.0073986,0.204032478,1,6,78,1,21.5,21.5,0.571405134,0.571405134,89,462.25,10.75,0.03862069,0.024823068,0.004792014,0.001637872,0.314606742,0.179775281,0.146067416,0.283370787,1,0,0.432173913,0.04,0.716629213,0.815757576,0.25327049,0.04494382,0.064145941,0.471910112,0,0,0.721348315,0.20864028,0.043530766,0.02247191,1,0.278651685,0.20864028,0.043530766,0,1,1,0,0,1,1,1
98,0.000264236,0.009577429,0,1,4,1,0.5,0.5,0.693084056,0.693084056,89,0.25,0.25,0.031034483,0.032522473,0.005453776,0.00445363,0.382022472,0.269662921,0.179775281,0.240674157,1,0,0.676590909,0,0.759325843,0.840222222,0.238359552,0.033707865,0.056815276,0.460674157,0,0,0.623258427,0.281703387,0.079356798,0.033707865,1,0.376741573,0.281703387,0.079356798,0,0,0,1,0,1,0,1
99,0.000792707,0.055183172,1,2,22,1,16.5,16.5,0.622737134,0.622737134,89,272.25,8.25,0.04137931,0.016764328,0.000752332,0.001381406,0.370786517,0.235955056,0.191011236,0.251235955,1,0,0.6825,0.2,0.748764045,0.779180328,0.215978673,0,0.046646787,0.483146067,0,0,0.685505618,0.257302389,0.06620452,0.033707865,1,0.314494382,0.257302389,0.06620452,0,0,0,1,0,1,0,1
100,0.001728395,0.062147365,1,3,27,1,14,14,0.643939531,0.643939531,90,196,7,0.073,0.040370333,0.001525995,0.001208355,0.455555556,0.255555556,0.222222222,0.242111111,1,1,0.791290323,0,0.757888889,0.740338983,0.266335187,0.055555556,0.070934432,0.555555556,0,0,0.513555556,0.312762996,0.097820691,0.033333333,1,0.486444444,0.312762996,0.097820691,0,0,1,0,0,1,1,1
101,0.012947549,0.182736833,1,8,72,1,14.5,14.5,0.639078722,0.639078722,89,210.25,7.25,0.025517241,0.015558621,0.000477353,0.000154019,0.370786517,0.269662921,0.179775281,0.246741573,1,0,0.606333333,0,0.753258427,0.827966102,0.253996263,0.04494382,0.064514102,0.584269663,0,0,0.67494382,0.287328351,0.082557581,0.033707865,1,0.32505618,0.287328351,0.082557581,0,1,1,0,0,0,1,1
102,0.007134364,0.168393694,1,6,66,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.110689655,0.041972652,0.020282305,6.76E-05,0.269662921,0.146067416,0.101123596,0.296516854,1,0,0.491111111,0,0.703483146,0.795967742,0.253794135,0.056179775,0.064411463,0.471910112,0,0,0.698988764,0.228000813,0.051984371,0.02247191,1,0.301011236,0.228000813,0.051984371,0,1,1,0,0,0,1,1
103,0.005020478,0.073176243,1,5,30,1,8.5,8.5,0.674791952,0.674791952,89,72.25,4.25,0.11862069,0.059612604,0.005136025,0.011758636,0.280898876,0.179775281,0.157303371,0.274606742,1,1,0.79,0,0.725393258,0.681509434,0.242172082,0.033707865,0.058647317,0.550561798,0,0,0.549213483,0.319649473,0.102175786,0.04494382,1,0.450786517,0.319649473,0.102175786,0,0,1,0,0,1,1,1
104,0.00184965,0.028827035,0,3,12,1,4.5,4.5,0.68802544,0.68802544,89,20.25,2.25,0.103793103,0.040780024,0.001082906,0.00456387,0.247191011,0.157303371,0.134831461,0.343258427,1,1,0.786,0,0.656741573,0.55122449,0.278340892,0.08988764,0.077473652,0.505617978,0,0,0.613033708,0.291999709,0.08526383,0.04494382,1,0.386966292,0.291999709,0.08526383,0,0,1,0,0,1,0,1
105,0.00184965,0.251194939,1,3,72,1,35.5,35.5,0.327544775,0,89,1260.25,17.75,0.060689655,0.009406897,0.017559877,0.001085527,0.404494382,0.258426966,0.235955056,0.201011236,1,0,0.536666667,0.08,0.798988764,0.8285,0.195293182,0.011235955,0.038139427,0.528089888,0,0,0.781011236,0.174555905,0.030469764,0.011235955,1,0.218988764,0.174555905,0.030469764,0,1,1,0,0,1,1,1
106,0.00554895,0.359820776,1,5,110,1,32.5,32.5,0.395468985,0,89,1056.25,16.25,0.075517241,0.040558383,0.015289043,0.000215862,0.471910112,0.303370787,0.224719101,0.195842697,1,0,0.464166667,0.03,0.804157303,0.857142857,0.216767928,0.04494382,0.046988335,0.629213483,0,0,0.816853933,0.150509214,0.022653024,0,1,0.183146067,0.150509214,0.022653024,0,1,1,0,0,1,1,1
107,0.00184965,0.043601046,1,3,18,1,9.5,9.5,0.670183329,0.670183329,89,90.25,4.75,0.053448276,0.018495125,0.001901931,5.45E-05,0.471910112,0.348314607,0.269662921,0.235730337,1,1,0.808857143,0,0.764269663,0.73537037,0.285813987,0.078651685,0.081689635,0.573033708,0,0,0.527191011,0.344989786,0.119017952,0.011235955,1,0.472808989,0.344989786,0.119017952,0,0,1,0,0,1,1,1
108,0.001056943,0.127098806,1,2,42,1,30.5,30.5,0.435171076,0.435171076,89,930.25,15.25,0.073793103,0.02071082,0.005931556,0.001491233,0.370786517,0.280898876,0.202247191,0.224269663,1,0,0.432857143,0.04,0.775730337,0.839733333,0.228590639,0.033707865,0.05225368,0.539325843,0,0,0.781910112,0.184816194,0.034157026,0,1,0.218089888,0.184816194,0.034157026,0,1,1,0,0,1,1,1
109,0.003435064,0.309698096,1,4,92,1,36.5,36.5,0.302277787,0,89,1332.25,18.25,0.022413793,0.009091558,0.006904167,0.000712999,0.494382022,0.337078652,0.269662921,0.185168539,1,0,0.3075,0.05,0.814831461,0.864938272,0.208731387,0.011235955,0.043568792,0.606741573,0,0,0.818539326,0.151483678,0.022947305,0,1,0.181460674,0.151483678,0.022947305,0,1,1,0,0,1,1,1
110,0.000792707,0.034023617,0,2,14,1,4.5,4.5,0.68802544,0.68802544,89,20.25,2.25,0.15,0.051380499,0.027632764,0.000946247,0.337078652,0.247191011,0.179775281,0.275955056,1,0,0.6295,0.01,0.724044944,0.80122449,0.263288278,0.06741573,0.069320717,0.516853933,0,0,0.61741573,0.308280946,0.095037142,0,1,0.38258427,0.308280946,0.095037142,0,0,0,1,0,1,0,1
111,0.002222222,0.020135514,0,0,0,1,3,3,0.690923309,0.690923309,90,9,1.5,0.072,0.037289333,0.001499406,0.000365157,0.422222222,0.255555556,0.2,0.210777778,1,1,0.802619048,0.01,0.789222222,0.7775,0.21652933,0.033333333,0.046884951,0.544444444,0.022222222,0,0.588333333,0.311281402,0.096896111,0.022222222,1,0.411666667,0.311281402,0.096896111,0,0,1,0,0,1,1,1
112,0.001728395,0.020135514,0,2,8,1,2,2,0.692159201,0.692159201,90,4,1,0.063,0.042684889,0.001480688,0.009630916,0.133333333,0.077777778,0.044444444,0.353888889,1,0,0.563255814,0.06,0.646111111,0.721914894,0.223734438,0.044444444,0.050057099,0.288888889,0,0,0.572444444,0.238603861,0.056931802,0.066666667,1,0.427555556,0.238603861,0.056931802,0,0,0,1,0,1,0,1
113,0.006605892,0.125544771,1,5,50,1,17.5,17.5,0.613693367,0.613693367,89,306.25,8.75,0.01,0.009144828,0.00088046,0.000689497,0.224719101,0.157303371,0.101123596,0.308314607,1,0,0.537037037,0.01,0.691685393,0.759032258,0.222272411,0.011235955,0.049405025,0.426966292,0,0,0.675505618,0.226358626,0.051238227,0.04494382,1,0.324494382,0.226358626,0.051238227,0,0,0,1,1,0,0,1
114,0.001618684,0.064991444,1,3,30,1,15.5,15.5,0.636514168,0.636514168,93,240.25,7.75,0.115483871,0.031505099,0.000254729,0.005104744,0.494623656,0.408602151,0.376344086,0.242150538,1,0,0.739677419,0,0.757849462,0.766935484,0.288417445,0.064516129,0.083184622,0.64516129,0.010752688,0,0.599462366,0.340020131,0.115613689,0.043010753,1,0.400537634,0.340020131,0.115613689,0,1,1,0,0,1,1,1
115,0.008324662,0.176104259,1,6,78,1,16.5,16.5,0.628799394,0.628799394,93,272.25,8.25,0.043870968,0.024217274,0.000164667,0.000548299,0.333333333,0.225806452,0.193548387,0.248064516,1,0,0.636,0,0.751935484,0.807142857,0.212477744,0.021505376,0.045146792,0.430107527,0.010752688,0,0.666989247,0.260923855,0.068081258,0.053763441,1,0.333010753,0.260923855,0.068081258,0,1,1,0,0,1,1,1
116,0.001618684,0.129219363,1,3,54,1,26.5,26.5,0.520576002,0.520576002,93,702.25,13.25,0.102903226,0.01683538,0.000489851,0.001557812,0.322580645,0.215053763,0.193548387,0.255913978,1,0,0.499,0,0.744086022,0.811232877,0.221423724,0.021505376,0.049028466,0.311827957,0,0,0.642365591,0.228611507,0.052263221,0.075268817,1,0.357634409,0.228611507,0.052263221,0,1,1,0,0,1,1,1
117,0.004393572,0.217897344,1,5,90,1,26.5,26.5,0.520576002,0.520576002,93,702.25,13.25,0.066129032,0.021890947,0.001945238,0.000596825,0.344086022,0.279569892,0.258064516,0.261505376,1,0,0.5185,0.07,0.738494624,0.798767123,0.232420393,0.010752688,0.054019239,0.451612903,0.010752688,0,0.706774194,0.22579447,0.050983143,0.043010753,1,0.293225806,0.22579447,0.050983143,0,1,1,0,0,1,1,1
118,0.001618684,0.038066581,1,3,18,1,9.5,9.5,0.672130058,0.672130058,93,90.25,4.75,0.047096774,0.008411238,0.000438318,0.000436756,0.172043011,0.11827957,0.107526882,0.35655914,1,1,0.651891892,0,0.64344086,0.637857143,0.244084837,0.053763441,0.059577408,0.35483871,0,0,0.504301075,0.264450731,0.069934189,0.053763441,1,0.495698925,0.264450731,0.069934189,0,0,1,0,0,1,1,1
119,0.000231241,0.0495241,1,1,20,1,29.5,29.5,0.475606367,0.475606367,93,870.25,14.75,0.006451613,0.010244329,0.002429038,8.64E-05,0.279569892,0.215053763,0.182795699,0.271935484,1,0,0.476470588,0,0.728064516,0.784342105,0.222977206,0.010752688,0.049718835,0.440860215,0,0,0.702795699,0.210234716,0.044198636,0.032258065,1,0.297204301,0.210234716,0.044198636,0,1,1,0,0,1,1,1
120,0.009018384,0.22562836,1,7,98,1,19.5,19.5,0.602440264,0.602440264,93,380.25,9.75,0.044516129,0.004427471,0.008100579,0.000269128,0.139784946,0.086021505,0.064516129,0.340967742,1,0,0.637777778,0.03,0.659032258,0.667727273,0.201366645,0.021505376,0.040548526,0.268817204,0.010752688,0,0.574193548,0.226897365,0.051482414,0.075268817,1,0.425806452,0.226897365,0.051482414,0,0,0,1,1,0,0,1
